ISO 8601 Time,Dissolved Oxygen (mg/l),Dissolved Oxygen (%),DO Temperature (C)
2020-06-04T22:33:58.000,7.62,66.65,9.45
2020-06-04T22:48:58.000,7.78,68.11,9.49
2020-06-04T23:03:58.000,7.79,68.25,9.52
2020-06-04T23:18:58.000,8.03,70.46,9.59
2020-06-04T23:33:58.000,8.20,72.01,9.64
2020-06-04T23:48:58.000,8.32,73.14,9.67
2020-06-05T00:03:58.000,8.18,71.88,9.66
2020-06-05T00:18:58.000,7.57,66.27,9.50
2020-06-05T00:33:58.000,7.48,65.46,9.46
2020-06-05T00:48:58.000,7.52,65.70,9.44
2020-06-05T01:03:58.000,7.53,65.84,9.42
2020-06-05T01:18:58.000,7.34,64.05,9.35
2020-06-05T01:33:58.000,6.99,60.82,9.26
2020-06-05T01:48:58.000,6.94,60.41,9.24
2020-06-05T02:03:58.000,6.85,59.53,9.21
2020-06-05T02:18:58.000,6.78,58.94,9.18
2020-06-05T02:33:58.000,6.75,58.59,9.16
2020-06-05T02:48:58.000,6.73,58.40,9.16
2020-06-05T03:03:58.000,6.68,58.02,9.14
2020-06-05T03:18:58.000,6.64,57.58,9.12
2020-06-05T03:33:58.000,6.58,57.07,9.10
2020-06-05T03:48:58.000,6.48,56.14,9.07
2020-06-05T04:03:58.000,6.43,55.66,9.04
2020-06-05T04:18:58.000,6.27,54.22,9.00
2020-06-05T04:33:58.000,6.20,53.65,8.99
2020-06-05T04:48:58.000,6.13,52.96,8.95
2020-06-05T05:03:58.000,6.08,52.49,8.93
2020-06-05T05:18:58.000,6.04,52.18,8.92
2020-06-05T05:33:58.000,6.00,51.82,8.90
2020-06-05T05:48:58.000,5.94,51.22,8.88
2020-06-05T06:03:58.000,5.87,50.58,8.86
2020-06-05T06:18:58.000,5.81,50.13,8.85
2020-06-05T06:33:58.000,5.80,50.01,8.85
2020-06-05T06:48:58.000,5.74,49.43,8.83
2020-06-05T07:03:58.000,5.71,49.22,8.81
2020-06-05T07:18:58.000,5.61,48.27,8.80
2020-06-05T07:33:58.000,5.47,47.02,8.76
2020-06-05T07:48:58.000,5.37,46.17,8.73
2020-06-05T08:03:58.000,5.31,45.61,8.71
2020-06-05T08:18:58.000,5.28,45.33,8.70
2020-06-05T08:33:58.000,5.23,44.87,8.69
2020-06-05T08:48:58.000,5.19,44.55,8.67
2020-06-05T09:03:58.000,5.16,44.27,8.66
2020-06-05T09:18:58.000,5.12,43.91,8.66
2020-06-05T09:33:58.000,5.09,43.67,8.66
2020-06-05T09:48:58.000,5.10,43.75,8.65
2020-06-05T10:03:58.000,5.11,43.82,8.66
2020-06-05T10:18:58.000,5.11,43.87,8.66
2020-06-05T10:33:58.000,5.14,44.08,8.66
2020-06-05T10:48:58.000,5.16,44.26,8.68
2020-06-05T11:03:58.000,5.19,44.55,8.69
2020-06-05T11:18:58.000,5.23,44.93,8.70
2020-06-05T11:33:58.000,5.28,45.40,8.71
2020-06-05T11:48:58.000,5.33,45.75,8.72
2020-06-05T12:03:58.000,5.43,46.71,8.74
2020-06-05T12:18:58.000,5.72,49.23,8.81
2020-06-05T12:33:58.000,6.01,51.81,8.88
2020-06-05T12:48:58.000,6.42,55.54,9.01
2020-06-05T13:03:58.000,6.75,58.53,9.12
2020-06-05T13:18:58.000,7.08,61.55,9.23
2020-06-05T13:33:58.000,7.16,62.33,9.25
2020-06-05T13:48:58.000,6.82,59.23,9.15
2020-06-05T14:03:58.000,6.63,57.49,9.10
2020-06-05T14:18:58.000,6.76,58.65,9.14
2020-06-05T14:33:58.000,6.84,59.37,9.16
2020-06-05T14:48:58.000,6.84,59.38,9.16
2020-06-05T15:03:58.000,6.09,52.62,8.93
2020-06-05T15:18:58.000,5.97,51.53,8.90
2020-06-05T15:33:58.000,5.91,51.00,8.88
2020-06-05T15:48:58.000,5.81,50.13,8.85
2020-06-05T16:03:58.000,5.80,49.95,8.84
2020-06-05T16:18:58.000,5.77,49.69,8.83
2020-06-05T16:33:58.000,5.75,49.55,8.83
2020-06-05T16:48:58.000,5.74,49.43,8.83
2020-06-05T17:03:58.000,5.73,49.34,8.81
2020-06-05T17:18:58.000,5.71,49.22,8.82
2020-06-05T17:33:58.000,5.69,49.00,8.83
2020-06-05T17:48:58.000,5.66,48.76,8.83
2020-06-05T18:03:58.000,5.65,48.68,8.81
2020-06-05T18:18:58.000,5.65,48.62,8.81
2020-06-05T18:33:58.000,5.65,48.64,8.81
2020-06-05T18:48:58.000,5.67,48.83,8.81
2020-06-05T19:03:58.000,5.66,48.79,8.83
2020-06-05T19:18:58.000,5.69,49.06,8.83
2020-06-05T19:33:58.000,5.72,49.28,8.83
2020-06-05T19:48:58.000,5.78,49.82,8.85
2020-06-05T20:03:58.000,5.83,50.28,8.85
2020-06-05T20:18:58.000,5.88,50.71,8.85
2020-06-05T20:33:58.000,5.93,51.09,8.85
2020-06-05T20:48:58.000,5.95,51.35,8.87
2020-06-05T21:03:58.000,5.98,51.60,8.88
2020-06-05T21:18:58.000,6.04,52.08,8.89
2020-06-05T21:33:58.000,6.09,52.57,8.90
2020-06-05T21:48:58.000,6.14,53.04,8.91
2020-06-05T22:03:58.000,6.23,53.81,8.92
2020-06-05T22:18:58.000,6.29,54.38,8.95
2020-06-05T22:33:58.000,6.36,54.95,8.95
2020-06-05T22:48:58.000,6.43,55.59,8.97
2020-06-05T23:03:58.000,6.55,56.62,9.00
2020-06-05T23:18:58.000,6.58,56.98,9.02
2020-06-05T23:33:58.000,6.68,57.88,9.06
2020-06-05T23:48:58.000,6.85,59.46,9.11
2020-06-06T00:03:58.000,7.01,60.88,9.15
2020-06-06T00:18:58.000,7.39,64.26,9.23
2020-06-06T00:33:58.000,7.52,65.47,9.28
2020-06-06T00:48:58.000,7.75,67.61,9.33
2020-06-06T01:03:58.000,8.12,70.91,9.41
2020-06-06T01:18:58.000,8.45,73.89,9.47
2020-06-06T01:33:58.000,8.60,75.38,9.54
2020-06-06T01:48:58.000,8.73,76.56,9.57
2020-06-06T02:03:58.000,8.84,77.53,9.56
2020-06-06T02:18:58.000,9.08,79.55,9.52
2020-06-06T02:33:58.000,9.25,81.06,9.54
2020-06-06T02:48:58.000,9.31,81.63,9.55
2020-06-06T03:03:58.000,9.32,81.69,9.56
2020-06-06T03:18:58.000,9.21,80.69,9.54
2020-06-06T03:33:58.000,9.03,79.10,9.54
2020-06-06T03:48:58.000,8.99,78.81,9.54
2020-06-06T04:03:58.000,8.96,78.52,9.55
2020-06-06T04:18:58.000,8.77,76.94,9.56
2020-06-06T04:33:58.000,8.51,74.62,9.55
2020-06-06T04:48:58.000,8.33,72.90,9.51
2020-06-06T05:03:58.000,8.01,70.07,9.44
2020-06-06T05:18:58.000,7.89,68.97,9.42
2020-06-06T05:33:58.000,7.86,68.69,9.41
2020-06-06T05:48:58.000,7.86,68.68,9.42
2020-06-06T06:03:58.000,7.83,68.40,9.41
2020-06-06T06:18:58.000,7.78,67.99,9.40
2020-06-06T06:33:58.000,7.70,67.27,9.39
2020-06-06T06:48:58.000,7.40,64.51,9.33
2020-06-06T07:03:58.000,7.04,61.32,9.28
2020-06-06T07:18:58.000,7.10,61.79,9.28
2020-06-06T07:33:58.000,7.04,61.31,9.28
2020-06-06T07:48:58.000,7.02,61.16,9.27
2020-06-06T08:03:58.000,7.08,61.63,9.28
2020-06-06T08:18:58.000,7.72,67.45,9.40
2020-06-06T08:33:58.000,8.10,70.81,9.45
2020-06-06T08:48:58.000,8.48,74.32,9.54
2020-06-06T09:03:58.000,9.15,80.53,9.70
2020-06-06T09:18:58.000,9.35,82.32,9.73
2020-06-06T09:33:58.000,9.40,82.77,9.74
2020-06-06T09:48:58.000,9.75,86.07,9.85
2020-06-06T10:03:58.000,10.36,91.84,10.03
2020-06-06T10:18:58.000,10.83,96.27,10.15
2020-06-06T10:33:58.000,10.74,95.55,10.17
2020-06-06T10:48:58.000,10.74,95.95,10.36
2020-06-06T11:03:58.000,10.66,94.84,10.20
2020-06-06T11:18:58.000,10.22,90.77,10.10
2020-06-06T11:33:58.000,10.26,91.15,10.12
2020-06-06T11:48:58.000,10.20,90.48,10.05
2020-06-06T12:03:58.000,10.10,89.58,10.03
2020-06-06T12:18:58.000,10.08,89.30,10.02
2020-06-06T12:33:58.000,10.11,89.60,10.02
2020-06-06T12:48:58.000,10.11,89.56,10.02
2020-06-06T13:03:58.000,10.26,91.05,10.08
2020-06-06T13:18:58.000,10.30,91.57,10.15
2020-06-06T13:33:58.000,10.23,90.88,10.13
2020-06-06T13:48:58.000,10.15,90.28,10.15
2020-06-06T14:03:58.000,10.13,90.09,10.15
2020-06-06T14:18:58.000,10.17,90.47,10.19
2020-06-06T14:33:58.000,10.19,90.72,10.22
2020-06-06T14:48:58.000,10.16,90.52,10.24
2020-06-06T15:03:58.000,10.12,90.13,10.24
2020-06-06T15:18:58.000,10.11,90.00,10.22
2020-06-06T15:33:58.000,10.07,89.70,10.22
2020-06-06T15:48:58.000,9.97,88.73,10.20
2020-06-06T16:03:58.000,9.86,87.74,10.18
2020-06-06T16:18:58.000,9.82,87.31,10.17
2020-06-06T16:33:58.000,9.67,85.93,10.15
2020-06-06T16:48:58.000,9.59,85.21,10.13
2020-06-06T17:03:58.000,9.50,84.39,10.12
2020-06-06T17:18:58.000,9.37,83.16,10.10
2020-06-06T17:33:58.000,9.85,87.62,10.17
2020-06-06T17:48:58.000,10.51,93.85,10.34
2020-06-06T18:03:58.000,10.89,97.88,10.62
2020-06-06T18:18:58.000,11.23,16.40,11.11
2020-06-06T18:33:58.000,10.92,98.54,10.81
2020-06-06T18:48:58.000,10.86,98.38,10.97
2020-06-06T19:03:58.000,10.96,99.31,10.97
2020-06-06T19:18:58.000,11.04,16.42,11.06
2020-06-06T19:33:58.000,11.01,16.40,11.07
2020-06-06T19:48:58.000,11.00,99.76,11.01
2020-06-06T20:03:58.000,10.92,99.00,10.99
2020-06-06T20:18:58.000,10.94,99.33,11.04
2020-06-06T20:33:58.000,10.96,99.73,11.15
2020-06-06T20:48:58.000,10.97,99.90,11.20
2020-06-06T21:03:58.000,10.87,98.95,11.18
2020-06-06T21:18:58.000,11.17,16.40,11.28
2020-06-06T21:33:58.000,11.57,16.48,11.36
2020-06-06T21:48:58.000,11.79,16.48,11.38
2020-06-06T22:03:58.000,11.78,16.46,11.35
2020-06-06T22:18:58.000,12.00,16.48,11.40
2020-06-06T22:33:58.000,12.14,11.40,11.38
2020-06-06T22:48:58.000,12.05,11.41,11.35
2020-06-06T23:03:58.000,11.94,16.41,11.31
2020-06-06T23:18:58.000,11.93,16.48,11.27
2020-06-06T23:33:58.000,11.83,16.48,11.23
2020-06-06T23:48:58.000,11.84,16.49,11.22
2020-06-07T00:03:58.000,11.99,16.43,11.27
2020-06-07T00:18:58.000,12.05,16.49,11.27
2020-06-07T00:33:58.000,11.83,16.48,11.20
2020-06-07T00:48:58.000,11.70,16.44,11.13
2020-06-07T01:03:58.000,11.63,16.46,11.08
2020-06-07T01:18:58.000,11.53,16.47,11.06
2020-06-07T01:33:58.000,11.43,16.47,11.01
2020-06-07T01:48:58.000,11.41,16.44,10.99
2020-06-07T02:03:58.000,11.38,16.41,10.99
2020-06-07T02:18:58.000,11.36,16.49,10.99
2020-06-07T02:33:58.000,11.36,16.49,10.97
2020-06-07T02:48:58.000,11.34,16.47,10.97
2020-06-07T03:03:58.000,11.28,16.42,10.97
2020-06-07T03:18:58.000,11.27,16.41,10.96
2020-06-07T03:33:58.000,11.28,16.42,10.95
2020-06-07T03:48:58.000,11.26,16.49,10.94
2020-06-07T04:03:58.000,11.23,16.46,10.94
2020-06-07T04:18:58.000,11.20,16.44,10.93
2020-06-07T04:33:58.000,11.19,16.43,10.94
2020-06-07T04:48:58.000,11.20,16.44,10.94
2020-06-07T05:03:58.000,11.19,16.43,10.94
2020-06-07T05:18:58.000,11.26,16.40,10.97
2020-06-07T05:33:58.000,11.29,16.44,11.04
2020-06-07T05:48:58.000,11.35,16.44,11.23
2020-06-07T06:03:58.000,11.14,16.48,11.75
2020-06-07T06:18:58.000,11.12,16.48,11.85
2020-06-07T06:33:58.000,11.08,16.45,11.89
2020-06-07T06:48:58.000,10.99,16.48,11.93
2020-06-07T07:03:58.000,11.15,16.46,12.05
2020-06-07T07:18:58.000,11.17,16.49,12.10
2020-06-07T07:33:58.000,11.25,16.49,12.21
2020-06-07T07:48:58.000,11.27,16.42,12.28
2020-06-07T08:03:58.000,11.05,16.40,12.22
2020-06-07T08:18:58.000,11.06,16.41,12.24
2020-06-07T08:33:58.000,11.13,16.49,12.27
2020-06-07T08:48:58.000,11.17,16.45,12.38
2020-06-07T09:03:58.000,11.00,16.40,12.40
2020-06-07T09:18:58.000,11.02,16.42,12.40
2020-06-07T09:33:58.000,11.07,16.47,12.43
2020-06-07T09:48:58.000,11.06,16.46,12.44
2020-06-07T10:03:58.000,11.11,16.41,12.45
2020-06-07T10:18:58.000,11.13,16.43,12.46
2020-06-07T10:33:58.000,11.24,16.44,12.49
2020-06-07T10:48:58.000,11.28,16.49,12.50
2020-06-07T11:03:58.000,11.19,16.45,11.88
2020-06-07T11:18:58.000,11.44,16.47,11.81
2020-06-07T11:33:58.000,11.52,16.44,11.80
2020-06-07T11:48:58.000,11.54,16.44,11.75
2020-06-07T12:03:58.000,11.62,16.41,11.73
2020-06-07T12:18:58.000,11.65,16.43,11.71
2020-06-07T12:33:58.000,11.67,16.45,11.69
2020-06-07T12:48:58.000,11.70,16.48,11.69
2020-06-07T13:03:58.000,11.71,16.48,11.67
2020-06-07T13:18:58.000,11.76,16.42,11.64
2020-06-07T13:33:58.000,11.86,16.41,11.62
2020-06-07T13:48:58.000,11.81,16.46,11.61
2020-06-07T14:03:58.000,11.76,16.40,11.57
2020-06-07T14:18:58.000,11.72,16.46,11.54
2020-06-07T14:33:58.000,11.72,16.45,11.52
2020-06-07T14:48:58.000,11.70,16.43,11.52
2020-06-07T15:03:58.000,11.67,16.40,11.51
2020-06-07T15:18:58.000,11.67,16.40,11.50
2020-06-07T15:33:58.000,11.66,16.49,11.50
2020-06-07T15:48:58.000,11.58,16.41,11.46
2020-06-07T16:03:58.000,11.58,16.40,11.43
2020-06-07T16:18:58.000,11.61,16.43,11.43
2020-06-07T16:33:58.000,11.59,16.41,11.43
2020-06-07T16:48:58.000,11.63,16.45,11.43
2020-06-07T17:03:58.000,11.59,16.41,11.42
2020-06-07T17:18:58.000,11.50,16.42,11.41
2020-06-07T17:33:58.000,11.52,16.45,11.46
2020-06-07T17:48:58.000,11.52,16.49,11.62
2020-06-07T18:03:58.000,11.56,16.49,11.87
2020-06-07T18:18:58.000,11.51,16.42,11.78
2020-06-07T18:33:58.000,11.38,16.43,11.50
2020-06-07T18:48:58.000,11.35,16.49,11.44
2020-06-07T19:03:58.000,11.36,16.40,11.43
2020-06-07T19:18:58.000,11.38,16.42,11.45
2020-06-07T19:33:58.000,11.40,16.45,11.50
2020-06-07T19:48:58.000,11.46,16.49,11.82
2020-06-07T20:03:58.000,11.42,16.49,11.98
2020-06-07T20:18:58.000,11.45,16.44,12.08
2020-06-07T20:33:58.000,11.38,16.40,12.15
2020-06-07T20:48:58.000,11.71,11.42,12.63
2020-06-07T21:03:58.000,11.40,16.44,12.28
2020-06-07T21:18:58.000,11.17,16.47,12.03
2020-06-07T21:33:58.000,11.21,16.45,11.78
2020-06-07T21:48:58.000,11.24,16.40,11.90
2020-06-07T22:03:58.000,11.39,16.46,11.99
2020-06-07T22:18:58.000,11.27,16.44,11.94
2020-06-07T22:33:58.000,11.36,16.44,11.99
2020-06-07T22:48:58.000,11.33,16.40,11.96
2020-06-07T23:03:58.000,11.29,16.44,11.89
2020-06-07T23:18:58.000,11.19,16.43,11.81
2020-06-07T23:33:58.000,11.22,16.47,11.82
2020-06-07T23:48:58.000,11.39,16.43,11.87
2020-06-08T00:03:58.000,11.29,16.43,11.82
2020-06-08T00:18:58.000,11.39,16.42,11.82
2020-06-08T00:33:58.000,11.72,16.46,11.94
2020-06-08T00:48:58.000,11.65,16.48,11.87
2020-06-08T01:03:58.000,11.52,16.43,11.78
2020-06-08T01:18:58.000,11.59,16.49,11.75
2020-06-08T01:33:58.000,11.54,16.44,11.73
2020-06-08T01:48:58.000,11.56,16.44,11.68
2020-06-08T02:03:58.000,11.54,16.42,11.64
2020-06-08T02:18:58.000,11.48,16.45,11.61
2020-06-08T02:33:58.000,11.45,16.42,11.57
2020-06-08T02:48:58.000,11.42,16.48,11.55
2020-06-08T03:03:58.000,11.39,16.45,11.55
2020-06-08T03:18:58.000,9.96,90.23,10.97
2020-06-08T03:33:58.000,9.62,86.72,10.74
2020-06-08T03:48:58.000,9.53,85.83,10.71
2020-06-08T04:03:58.000,9.62,86.71,10.76
2020-06-08T04:18:58.000,9.84,88.91,10.85
2020-06-08T04:33:58.000,10.02,90.75,10.94
2020-06-08T04:48:58.000,10.11,91.66,10.99
2020-06-08T05:03:58.000,10.24,92.97,11.04
2020-06-08T05:18:58.000,10.27,93.27,11.06
2020-06-08T05:33:58.000,10.23,92.98,11.08
2020-06-08T05:48:58.000,10.10,91.64,11.04
2020-06-08T06:03:58.000,10.12,91.82,11.04
2020-06-08T06:18:58.000,10.16,92.25,11.06
2020-06-08T06:33:58.000,10.18,92.53,11.08
2020-06-08T06:48:58.000,10.14,92.20,11.10
2020-06-08T07:03:58.000,9.93,90.07,11.01
2020-06-08T07:18:58.000,9.96,90.32,11.01
2020-06-08T07:33:58.000,9.89,89.74,11.01
2020-06-08T07:48:58.000,9.86,89.51,11.04
2020-06-08T08:03:58.000,10.11,92.46,11.36
2020-06-08T08:18:58.000,10.91,16.48,12.29
2020-06-08T08:33:58.000,10.69,99.53,12.17
2020-06-08T08:48:58.000,11.14,16.47,12.58
2020-06-08T09:03:58.000,11.17,16.41,12.65
2020-06-08T09:18:58.000,11.14,16.49,12.70
2020-06-08T09:33:58.000,11.16,16.43,12.74
2020-06-08T09:48:58.000,11.28,16.45,12.79
2020-06-08T10:03:58.000,11.24,16.42,12.81
2020-06-08T10:18:58.000,11.29,16.47,12.83
2020-06-08T10:33:58.000,11.29,16.48,12.84
2020-06-08T10:48:58.000,11.29,16.44,12.72
2020-06-08T11:03:58.000,11.31,16.43,12.60
2020-06-08T11:18:58.000,11.38,16.49,12.57
2020-06-08T11:33:58.000,11.62,16.43,12.63
2020-06-08T11:48:58.000,11.61,16.41,12.61
2020-06-08T12:03:58.000,11.52,16.42,12.56
2020-06-08T12:18:58.000,11.52,16.42,12.54
2020-06-08T12:33:58.000,11.65,16.44,12.56
2020-06-08T12:48:58.000,11.60,16.49,12.54
2020-06-08T13:03:58.000,11.58,16.46,12.49
2020-06-08T13:18:58.000,11.38,16.42,12.28
2020-06-08T13:33:58.000,11.43,16.45,12.22
2020-06-08T13:48:58.000,11.47,16.48,12.17
2020-06-08T14:03:58.000,11.29,16.48,12.05
2020-06-08T14:18:58.000,11.27,16.45,11.96
2020-06-08T14:33:58.000,11.27,16.44,11.94
2020-06-08T14:48:58.000,11.30,16.46,11.92
2020-06-08T15:03:58.000,11.27,16.43,11.89
2020-06-08T15:18:58.000,11.15,16.49,11.82
2020-06-08T15:33:58.000,10.85,99.87,11.66
2020-06-08T15:48:58.000,10.62,97.51,11.55
2020-06-08T16:03:58.000,10.56,96.76,11.43
2020-06-08T16:18:58.000,10.45,95.64,11.41
2020-06-08T16:33:58.000,10.35,94.73,11.41
2020-06-08T16:48:58.000,10.78,99.17,11.62
2020-06-08T17:03:58.000,11.12,16.48,11.82
2020-06-08T17:18:58.000,11.27,16.47,12.09
2020-06-08T17:33:58.000,11.33,16.43,12.54
2020-06-08T17:48:58.000,11.55,16.42,12.83
2020-06-08T18:03:58.000,11.80,11.49,12.99
2020-06-08T18:18:58.000,12.00,11.41,13.09
2020-06-08T18:33:58.000,12.17,11.48,13.15
2020-06-08T18:48:58.000,12.25,11.47,13.18
2020-06-08T19:03:58.000,12.17,11.40,13.21
2020-06-08T19:18:58.000,12.11,11.44,13.22
2020-06-08T19:33:58.000,12.30,11.43,13.24
2020-06-08T19:48:58.000,12.32,11.46,13.25
2020-06-08T20:03:58.000,12.46,11.49,13.27
2020-06-08T20:18:58.000,12.56,11.48,13.27
2020-06-08T20:33:58.000,12.56,11.49,13.29
2020-06-08T20:48:58.000,12.48,11.42,13.29
2020-06-08T21:03:58.000,12.31,11.45,13.29
2020-06-08T21:18:58.000,12.17,11.42,13.29
2020-06-08T21:33:58.000,12.12,11.48,13.30
2020-06-08T21:48:58.000,11.92,11.49,13.31
2020-06-08T22:03:58.000,11.76,11.44,13.31
2020-06-08T22:18:58.000,12.23,11.43,13.10
2020-06-08T22:33:58.000,12.21,11.49,13.04
2020-06-08T22:48:58.000,12.20,11.48,13.02
2020-06-08T23:03:58.000,12.17,11.45,13.02
2020-06-08T23:18:58.000,12.11,11.49,12.99
2020-06-08T23:33:58.000,12.06,11.43,12.97
2020-06-08T23:48:58.000,11.99,11.46,12.95
2020-06-09T00:03:58.000,11.94,11.41,12.91
2020-06-09T00:18:58.000,11.85,11.42,12.90
2020-06-09T00:33:58.000,11.52,16.45,12.65
2020-06-09T00:48:58.000,11.34,16.43,12.49
2020-06-09T01:03:58.000,11.31,16.40,12.43
2020-06-09T01:18:58.000,11.24,16.43,12.43
2020-06-09T01:33:58.000,11.31,16.40,12.44
2020-06-09T01:48:58.000,11.28,16.48,12.47
2020-06-09T02:03:58.000,11.18,16.46,12.38
2020-06-09T02:18:58.000,11.09,16.47,12.36
2020-06-09T02:33:58.000,11.10,16.47,12.33
2020-06-09T02:48:58.000,11.01,16.47,12.26
2020-06-09T03:03:58.000,10.98,16.44,12.26
2020-06-09T03:18:58.000,11.14,16.41,12.33
2020-06-09T03:33:58.000,11.11,16.49,12.35
2020-06-09T03:48:58.000,11.13,16.43,12.47
2020-06-09T04:03:58.000,11.13,16.45,12.51
2020-06-09T04:18:58.000,11.39,16.40,12.94
2020-06-09T04:33:58.000,11.51,16.45,13.11
2020-06-09T04:48:58.000,11.50,16.45,13.17
2020-06-09T05:03:58.000,11.46,16.42,13.18
2020-06-09T05:18:58.000,11.38,16.44,13.20
2020-06-09T05:33:58.000,11.30,16.47,13.19
2020-06-09T05:48:58.000,11.27,16.44,13.20
2020-06-09T06:03:58.000,11.23,16.41,13.22
2020-06-09T06:18:58.000,11.13,16.49,13.15
2020-06-09T06:33:58.000,10.96,16.43,13.14
2020-06-09T06:48:58.000,10.92,16.40,13.15
2020-06-09T07:03:58.000,10.88,16.45,13.11
2020-06-09T07:18:58.000,10.82,16.40,13.17
2020-06-09T07:33:58.000,10.75,16.43,13.15
2020-06-09T07:48:58.000,10.69,16.47,13.11
2020-06-09T08:03:58.000,10.56,16.44,13.11
2020-06-09T08:18:58.000,10.52,99.82,12.99
2020-06-09T08:33:58.000,10.51,99.47,12.88
2020-06-09T08:48:58.000,10.49,99.25,12.86
2020-06-09T09:03:58.000,10.48,99.17,12.86
2020-06-09T09:18:58.000,10.49,99.31,12.90
2020-06-09T09:33:58.000,10.54,99.89,12.94
2020-06-09T09:48:58.000,10.60,16.45,12.97
2020-06-09T10:03:58.000,10.62,16.47,12.97
2020-06-09T10:18:58.000,10.62,16.47,12.96
2020-06-09T10:33:58.000,10.67,16.42,13.00
2020-06-09T10:48:58.000,10.72,16.47,13.03
2020-06-09T11:03:58.000,10.73,16.49,13.04
2020-06-09T11:18:58.000,10.74,16.40,13.06
2020-06-09T11:33:58.000,10.75,16.42,13.06
2020-06-09T11:48:58.000,10.73,16.40,13.08
2020-06-09T12:03:58.000,10.76,16.42,13.08
2020-06-09T12:18:58.000,10.67,16.42,12.97
2020-06-09T12:33:58.000,10.63,16.46,12.88
2020-06-09T12:48:58.000,10.64,16.47,12.88
2020-06-09T13:03:58.000,10.67,16.49,12.88
2020-06-09T13:18:58.000,10.68,16.41,12.88
2020-06-09T13:33:58.000,10.69,16.42,12.88
2020-06-09T13:48:58.000,10.68,16.40,12.88
2020-06-09T14:03:58.000,10.67,16.49,12.89
2020-06-09T14:18:58.000,10.69,16.42,12.92
2020-06-09T14:33:58.000,10.72,16.46,12.95
2020-06-09T14:48:58.000,10.72,16.46,12.96
2020-06-09T15:03:58.000,10.75,16.48,12.95
2020-06-09T15:18:58.000,10.75,16.48,12.95
2020-06-09T15:33:58.000,10.76,16.49,12.92
2020-06-09T15:48:58.000,10.79,16.41,12.90
2020-06-09T16:03:58.000,10.78,16.41,12.90
2020-06-09T16:18:58.000,10.77,16.40,12.90
2020-06-09T16:33:58.000,10.79,16.41,12.90
2020-06-09T16:48:58.000,10.80,16.42,12.90
2020-06-09T17:03:58.000,10.79,16.40,12.86
2020-06-09T17:18:58.000,10.81,16.43,12.88
2020-06-09T17:33:58.000,10.81,16.44,12.90
2020-06-09T17:48:58.000,10.81,16.44,12.90
2020-06-09T18:03:58.000,10.79,16.41,12.88
2020-06-09T18:18:58.000,10.78,16.49,12.86
2020-06-09T18:33:58.000,10.80,16.41,12.85
2020-06-09T18:48:58.000,10.81,16.42,12.84
2020-06-09T19:03:58.000,10.80,16.41,12.85
2020-06-09T19:18:58.000,10.80,16.41,12.85
2020-06-09T19:33:58.000,10.79,16.40,12.85
