ISO 8601 Time,Dissolved Oxygen (mg/l),Dissolved Oxygen (%),DO Temperature (C)
2020-06-01T11:27:24.000,0.23,1.97,8.71
2020-06-01T11:42:24.000,0.23,1.94,8.71
2020-06-01T11:57:24.000,0.21,1.77,8.71
2020-06-01T12:12:24.000,0.21,1.78,8.73
2020-06-01T12:27:24.000,0.16,1.41,8.73
2020-06-01T12:42:24.000,0.17,1.46,8.75
2020-06-01T12:57:24.000,0.17,1.49,8.76
2020-06-01T13:12:24.000,0.14,1.20,8.77
2020-06-01T13:27:24.000,0.14,1.25,8.78
2020-06-01T13:42:24.000,0.14,1.23,8.80
2020-06-01T13:57:24.000,0.18,1.53,8.81
2020-06-01T14:12:24.000,0.17,1.45,8.81
2020-06-01T14:27:24.000,0.13,1.10,8.81
2020-06-01T14:42:24.000,0.51,4.42,8.82
2020-06-01T14:57:24.000,0.41,3.51,8.83
2020-06-01T15:12:24.000,0.36,3.10,8.83
2020-06-01T15:27:24.000,0.24,2.08,8.83
2020-06-01T15:42:24.000,0.24,2.09,8.83
2020-06-01T15:57:24.000,0.19,1.67,8.81
2020-06-01T16:12:24.000,0.19,1.64,8.81
2020-06-01T16:27:24.000,0.13,1.09,8.90
2020-06-01T16:42:24.000,0.13,1.15,9.00
2020-06-01T16:57:24.000,0.12,1.04,9.09
2020-06-01T17:12:24.000,0.10,0.85,9.23
2020-06-01T17:27:24.000,0.08,0.74,9.44
2020-06-01T17:42:24.000,0.07,0.61,9.65
2020-06-01T17:57:24.000,0.33,2.88,9.80
2020-06-01T18:12:24.000,0.34,2.98,9.87
2020-06-01T18:27:24.000,0.47,4.18,9.69
2020-06-01T18:42:24.000,0.43,3.76,9.40
2020-06-01T18:57:24.000,0.46,3.99,9.15
2020-06-01T19:12:24.000,0.42,3.65,8.99
2020-06-01T19:27:24.000,0.42,3.59,8.90
2020-06-01T19:42:24.000,0.49,4.23,8.84
2020-06-01T19:57:24.000,1.91,16.44,8.80
2020-06-01T20:12:24.000,1.45,12.48,8.76
2020-06-01T20:27:24.000,1.16,10.01,8.75
2020-06-01T20:42:24.000,0.96,8.24,8.72
2020-06-01T20:57:24.000,0.63,5.37,8.69
2020-06-01T21:12:24.000,0.57,4.85,8.66
2020-06-01T21:27:24.000,0.49,4.20,8.66
2020-06-01T21:42:24.000,0.36,3.10,8.66
2020-06-01T21:57:24.000,0.67,5.79,8.67
2020-06-01T22:12:24.000,0.64,5.49,8.67
2020-06-01T22:27:24.000,0.63,5.44,8.67
2020-06-01T22:42:24.000,0.60,5.14,8.67
2020-06-01T22:57:24.000,0.52,4.45,8.66
2020-06-01T23:12:24.000,0.40,3.46,8.67
2020-06-01T23:27:24.000,0.41,3.49,8.67
2020-06-01T23:42:24.000,0.33,2.82,8.69
2020-06-01T23:57:24.000,0.30,2.57,8.69
2020-06-02T00:12:24.000,0.30,2.55,8.70
2020-06-02T00:27:24.000,0.29,2.50,8.69
2020-06-02T00:42:24.000,0.26,2.24,8.69
2020-06-02T00:57:24.000,0.27,2.30,8.69
2020-06-02T01:12:24.000,0.35,3.05,8.70
2020-06-02T01:27:24.000,0.35,3.00,8.71
2020-06-02T01:42:24.000,0.38,3.27,8.71
2020-06-02T01:57:24.000,0.35,3.03,8.73
2020-06-02T02:12:24.000,0.40,3.42,8.73
2020-06-02T02:27:24.000,0.37,3.20,8.75
2020-06-02T02:42:24.000,0.34,2.92,8.75
2020-06-02T02:57:24.000,0.32,2.75,8.75
2020-06-02T03:12:24.000,0.36,3.07,8.75
2020-06-02T03:27:24.000,0.36,3.12,8.76
2020-06-02T03:42:24.000,0.33,2.80,8.76
2020-06-02T03:57:24.000,0.32,2.72,8.76
2020-06-02T04:12:24.000,0.32,2.76,8.77
2020-06-02T04:27:24.000,0.33,2.86,8.76
2020-06-02T04:42:24.000,0.38,3.27,8.74
2020-06-02T04:57:24.000,0.39,3.32,8.71
2020-06-02T05:12:24.000,0.34,2.92,8.70
2020-06-02T05:27:24.000,0.37,3.19,8.69
2020-06-02T05:42:24.000,0.35,3.04,8.66
2020-06-02T05:57:24.000,0.35,2.98,8.64
2020-06-02T06:12:24.000,0.24,2.10,8.64
2020-06-02T06:27:24.000,0.13,1.14,8.66
2020-06-02T06:42:24.000,0.23,1.97,8.72
2020-06-02T06:57:24.000,0.41,3.54,8.78
2020-06-02T07:12:24.000,0.61,5.28,8.88
2020-06-02T07:27:24.000,0.38,3.27,8.97
2020-06-02T07:42:24.000,0.99,8.55,8.93
2020-06-02T07:57:24.000,0.78,6.68,8.81
2020-06-02T08:12:24.000,0.67,5.76,8.73
2020-06-02T08:27:24.000,0.43,3.70,8.69
2020-06-02T08:42:24.000,0.47,4.04,8.66
2020-06-02T08:57:24.000,0.43,3.70,8.64
2020-06-02T09:12:24.000,1.67,14.29,8.63
2020-06-02T09:27:24.000,1.92,16.44,8.64
2020-06-02T09:42:24.000,1.26,10.83,8.64
2020-06-02T09:57:24.000,1.12,9.58,8.66
2020-06-02T10:12:24.000,1.08,9.30,8.68
2020-06-02T10:27:24.000,1.33,11.41,8.71
2020-06-02T10:42:24.000,1.01,8.65,8.71
2020-06-02T10:57:24.000,1.06,9.09,8.69
2020-06-02T11:12:24.000,0.88,7.51,8.64
2020-06-02T11:27:24.000,0.89,7.61,8.62
2020-06-02T11:42:24.000,0.71,6.08,8.60
2020-06-02T11:57:24.000,0.58,4.95,8.59
2020-06-02T12:12:24.000,0.60,5.15,8.59
2020-06-02T12:27:24.000,0.60,5.18,8.61
2020-06-02T12:42:24.000,0.82,6.99,8.61
2020-06-02T12:57:24.000,2.39,20.47,8.62
2020-06-02T13:12:24.000,1.93,16.58,8.62
2020-06-02T13:27:24.000,1.38,11.80,8.62
2020-06-02T13:42:24.000,1.60,13.75,8.62
2020-06-02T13:57:24.000,2.01,17.20,8.64
2020-06-02T14:12:24.000,1.82,15.63,8.64
2020-06-02T14:27:24.000,1.45,12.40,8.66
2020-06-02T14:42:24.000,1.40,12.06,8.69
2020-06-02T14:57:24.000,1.36,11.66,8.75
2020-06-02T15:12:24.000,2.04,17.54,8.80
2020-06-02T15:27:24.000,2.46,21.16,8.83
2020-06-02T15:42:24.000,1.63,14.07,8.84
2020-06-02T15:57:24.000,2.97,25.54,8.80
2020-06-02T16:12:24.000,2.84,24.45,8.78
2020-06-02T16:27:24.000,5.55,47.90,8.90
2020-06-02T16:42:24.000,6.07,52.64,9.09
2020-06-02T16:57:24.000,5.56,48.24,9.15
2020-06-02T17:12:24.000,5.28,45.82,9.09
2020-06-02T17:27:24.000,4.97,43.00,9.02
2020-06-02T17:42:24.000,4.38,37.92,8.99
2020-06-02T17:57:24.000,4.47,38.65,8.97
2020-06-02T18:12:24.000,4.92,42.56,8.98
2020-06-02T18:27:24.000,5.24,45.32,9.02
2020-06-02T18:42:24.000,5.11,44.26,9.06
2020-06-02T18:57:24.000,5.66,49.04,9.09
2020-06-02T19:12:24.000,5.12,44.40,9.14
2020-06-02T19:27:24.000,5.45,47.36,9.21
2020-06-02T19:42:24.000,5.63,48.96,9.20
2020-06-02T19:57:24.000,5.48,47.55,9.14
2020-06-02T20:12:24.000,5.38,46.64,9.07
2020-06-02T20:27:24.000,5.10,44.11,8.97
2020-06-02T20:42:24.000,4.91,42.38,8.90
2020-06-02T20:57:24.000,4.85,41.84,8.84
2020-06-02T21:12:24.000,4.69,40.38,8.80
2020-06-02T21:27:24.000,4.61,39.63,8.73
2020-06-02T21:42:24.000,4.42,38.00,8.71
2020-06-02T21:57:24.000,4.35,37.31,8.69
2020-06-02T22:12:24.000,4.35,37.33,8.69
2020-06-02T22:27:24.000,4.35,37.38,8.69
2020-06-02T22:42:24.000,4.39,37.67,8.69
2020-06-02T22:57:24.000,4.34,37.30,8.69
2020-06-02T23:12:24.000,4.35,37.33,8.69
2020-06-02T23:27:24.000,4.47,38.39,8.70
2020-06-02T23:42:24.000,4.56,39.16,8.72
2020-06-02T23:57:24.000,4.61,39.69,8.76
2020-06-03T00:12:24.000,4.71,40.53,8.81
2020-06-03T00:27:24.000,4.88,42.10,8.89
2020-06-03T00:42:24.000,5.45,47.17,9.04
2020-06-03T00:57:24.000,5.89,51.20,9.21
2020-06-03T01:12:24.000,5.46,47.44,9.21
2020-06-03T01:27:24.000,5.26,45.69,9.16
2020-06-03T01:42:24.000,5.32,46.24,9.16
2020-06-03T01:57:24.000,5.36,46.51,9.16
2020-06-03T02:12:24.000,5.20,45.22,9.18
2020-06-03T02:27:24.000,5.30,46.05,9.19
2020-06-03T02:42:24.000,5.71,49.68,9.23
2020-06-03T02:57:24.000,5.89,51.41,9.35
2020-06-03T03:12:24.000,5.69,49.69,9.37
2020-06-03T03:27:24.000,5.28,46.00,9.31
2020-06-03T03:42:24.000,4.41,38.40,9.23
2020-06-03T03:57:24.000,3.84,33.32,9.11
2020-06-03T04:12:24.000,4.11,35.53,8.99
2020-06-03T04:27:24.000,4.97,42.99,8.97
2020-06-03T04:42:24.000,5.45,47.16,9.04
2020-06-03T04:57:24.000,5.97,51.91,9.19
2020-06-03T05:12:24.000,5.82,50.77,9.34
2020-06-03T05:27:24.000,6.45,56.40,9.45
2020-06-03T05:42:24.000,6.60,57.84,9.52
2020-06-03T05:57:24.000,6.83,59.88,9.59
2020-06-03T06:12:24.000,6.87,60.35,9.63
2020-06-03T06:27:24.000,7.00,61.50,9.68
2020-06-03T06:42:24.000,7.10,62.47,9.73
2020-06-03T06:57:24.000,7.15,62.95,9.75
2020-06-03T07:12:24.000,7.24,63.83,9.80
2020-06-03T07:27:24.000,7.30,64.38,9.82
2020-06-03T07:42:24.000,6.96,61.37,9.80
2020-06-03T07:57:24.000,5.69,49.95,9.59
2020-06-03T08:12:24.000,5.26,45.96,9.40
2020-06-03T08:27:24.000,4.24,36.89,9.25
2020-06-03T08:42:24.000,3.92,34.03,9.11
2020-06-03T08:57:24.000,3.85,33.31,8.99
2020-06-03T09:12:24.000,3.76,32.46,8.92
2020-06-03T09:27:24.000,3.52,30.29,8.83
2020-06-03T09:42:24.000,2.94,25.31,8.76
2020-06-03T09:57:24.000,1.93,16.57,8.71
2020-06-03T10:12:24.000,3.22,27.66,8.68
2020-06-03T10:27:24.000,3.09,26.51,8.66
2020-06-03T10:42:24.000,3.01,25.84,8.65
2020-06-03T10:57:24.000,2.99,25.64,8.64
2020-06-03T11:12:24.000,2.12,18.22,8.63
2020-06-03T11:27:24.000,2.36,20.20,8.62
2020-06-03T11:42:24.000,2.77,23.74,8.62
2020-06-03T11:57:24.000,2.87,24.59,8.62
2020-06-03T12:12:24.000,3.43,29.40,8.62
2020-06-03T12:27:24.000,3.76,32.22,8.64
2020-06-03T12:42:24.000,3.61,30.99,8.69
2020-06-03T12:57:24.000,3.92,33.69,8.76
2020-06-03T13:12:24.000,4.23,36.46,8.86
2020-06-03T13:27:24.000,4.67,40.40,8.96
2020-06-03T13:42:24.000,4.85,42.02,9.04
2020-06-03T13:57:24.000,4.82,41.82,9.11
2020-06-03T14:12:24.000,4.59,39.85,9.16
2020-06-03T14:27:24.000,4.79,41.61,9.21
2020-06-03T14:42:24.000,4.13,35.95,9.27
2020-06-03T14:57:24.000,4.12,35.87,9.30
2020-06-03T15:12:24.000,5.68,49.50,9.33
2020-06-03T15:27:24.000,5.54,48.33,9.37
2020-06-03T15:42:24.000,6.07,53.02,9.40
2020-06-03T15:57:24.000,6.09,53.25,9.42
2020-06-03T16:12:24.000,5.77,50.41,9.44
2020-06-03T16:27:24.000,5.85,51.13,9.46
2020-06-03T16:42:24.000,5.98,52.40,9.52
2020-06-03T16:57:24.000,6.02,52.77,9.56
2020-06-03T17:12:24.000,5.62,49.24,9.54
2020-06-03T17:27:24.000,5.31,46.45,9.45
2020-06-03T17:42:24.000,4.88,42.60,9.38
2020-06-03T17:57:24.000,5.20,45.32,9.34
2020-06-03T18:12:24.000,5.73,49.91,9.29
2020-06-03T18:27:24.000,5.76,50.13,9.23
2020-06-03T18:42:24.000,5.65,49.09,9.16
2020-06-03T18:57:24.000,5.46,47.38,9.10
2020-06-03T19:12:24.000,5.39,46.72,9.06
2020-06-03T19:27:24.000,5.51,47.67,9.02
2020-06-03T19:42:24.000,5.18,44.78,8.98
2020-06-03T19:57:24.000,5.34,46.14,8.94
2020-06-03T20:12:24.000,5.22,45.08,8.92
2020-06-03T20:27:24.000,4.97,42.88,8.87
2020-06-03T20:42:24.000,4.92,42.34,8.82
2020-06-03T20:57:24.000,4.91,42.31,8.80
2020-06-03T21:12:24.000,4.72,40.60,8.78
2020-06-03T21:27:24.000,4.74,40.76,8.76
2020-06-03T21:42:24.000,4.68,40.19,8.73
2020-06-03T21:57:24.000,4.47,38.40,8.72
2020-06-03T22:12:24.000,4.57,39.22,8.71
2020-06-03T22:27:24.000,4.56,39.15,8.71
2020-06-03T22:42:24.000,4.41,37.90,8.71
2020-06-03T22:57:24.000,4.40,37.79,8.69
2020-06-03T23:12:24.000,4.33,37.19,8.68
2020-06-03T23:27:24.000,4.24,36.40,8.66
2020-06-03T23:42:24.000,4.35,37.31,8.64
2020-06-03T23:57:24.000,4.31,36.97,8.64
2020-06-04T00:12:24.000,4.39,37.67,8.66
2020-06-04T00:27:24.000,4.37,37.58,8.71
2020-06-04T00:42:24.000,4.74,40.74,8.74
2020-06-04T00:57:24.000,4.72,40.64,8.80
2020-06-04T01:12:24.000,5.31,45.83,8.90
2020-06-04T01:27:24.000,5.56,48.06,8.97
2020-06-04T01:42:24.000,6.10,52.92,9.13
2020-06-04T01:57:24.000,6.41,55.79,9.27
2020-06-04T02:12:24.000,5.64,49.04,9.18
2020-06-04T02:27:24.000,5.30,45.91,9.09
2020-06-04T02:42:24.000,5.27,45.63,9.01
2020-06-04T02:57:24.000,5.28,45.64,8.99
2020-06-04T03:12:24.000,5.09,44.03,8.97
2020-06-04T03:27:24.000,5.18,44.77,8.95
2020-06-04T03:42:24.000,5.21,45.06,8.97
2020-06-04T03:57:24.000,5.36,46.41,9.02
2020-06-04T04:12:24.000,5.18,44.86,9.06
2020-06-04T04:27:24.000,4.65,40.26,9.02
2020-06-04T04:42:24.000,4.61,39.88,9.02
2020-06-04T04:57:24.000,4.81,41.55,8.97
2020-06-04T05:12:24.000,5.23,45.20,8.95
2020-06-04T05:27:24.000,5.01,43.28,8.95
