ISO 8601 Time,Dissolved Oxygen (mg/l),Dissolved Oxygen (%),DO Temperature (C)
2020-06-04T04:48:36.000,5.32,45.98,8.94
2020-06-04T05:03:36.000,5.47,47.37,9.01
2020-06-04T05:18:36.000,5.86,50.86,9.11
2020-06-04T05:33:36.000,6.06,52.62,9.18
2020-06-04T05:48:36.000,6.12,53.20,9.21
2020-06-04T06:03:36.000,6.03,52.35,9.18
2020-06-04T06:18:36.000,5.81,50.39,9.14
2020-06-04T06:33:36.000,5.63,48.80,9.04
2020-06-04T06:48:36.000,5.32,45.91,8.93
2020-06-04T07:03:36.000,5.18,44.66,8.88
2020-06-04T07:18:36.000,5.21,44.98,8.89
2020-06-04T07:33:36.000,5.36,46.28,8.94
2020-06-04T07:48:36.000,5.32,45.93,8.93
2020-06-04T08:03:36.000,5.27,45.53,8.92
2020-06-04T08:18:36.000,5.49,47.44,8.97
2020-06-04T08:33:36.000,5.47,47.28,8.97
2020-06-04T08:48:36.000,5.58,48.31,9.02
2020-06-04T09:03:36.000,5.66,49.02,9.04
2020-06-04T09:18:36.000,5.11,44.08,8.88
2020-06-04T09:33:36.000,4.87,41.89,8.78
2020-06-04T09:48:36.000,4.78,41.07,8.73
2020-06-04T10:03:36.000,4.71,40.46,8.71
2020-06-04T10:18:36.000,4.63,39.79,8.69
2020-06-04T10:33:36.000,4.59,39.37,8.68
2020-06-04T10:48:36.000,4.55,39.04,8.67
2020-06-04T11:03:36.000,4.57,39.19,8.68
2020-06-04T11:18:36.000,4.57,39.24,8.69
2020-06-04T11:33:36.000,4.62,39.69,8.71
2020-06-04T11:48:36.000,4.70,40.42,8.74
2020-06-04T12:03:36.000,4.81,41.40,8.78
2020-06-04T12:18:36.000,4.93,42.46,8.83
2020-06-04T12:33:36.000,5.12,44.14,8.88
2020-06-04T12:48:36.000,5.21,45.05,8.95
2020-06-04T13:03:36.000,5.51,47.71,9.03
2020-06-04T13:18:36.000,6.00,52.14,9.16
2020-06-04T13:33:36.000,6.33,55.08,9.25
2020-06-04T13:48:36.000,6.57,57.22,9.31
2020-06-04T14:03:36.000,6.79,59.29,9.40
2020-06-04T14:18:36.000,6.91,60.48,9.47
2020-06-04T14:33:36.000,7.03,61.60,9.51
2020-06-04T14:48:36.000,7.18,62.97,9.56
2020-06-04T15:03:36.000,7.52,66.18,9.69
2020-06-04T15:18:36.000,6.81,59.57,9.47
2020-06-04T15:33:36.000,7.03,61.49,9.49
2020-06-04T15:48:36.000,6.77,59.20,9.46
2020-06-04T16:03:36.000,6.20,53.93,9.25
2020-06-04T16:18:36.000,6.13,53.37,9.25
2020-06-04T16:33:36.000,6.07,52.74,9.18
2020-06-04T16:48:36.000,6.04,52.42,9.16
2020-06-04T17:03:36.000,6.04,52.49,9.18
2020-06-04T17:18:36.000,6.02,52.25,9.16
2020-06-04T17:33:36.000,6.01,52.18,9.15
2020-06-04T17:48:36.000,6.00,52.10,9.14
2020-06-04T18:03:36.000,6.05,52.54,9.17
2020-06-04T18:18:36.000,6.11,53.09,9.21
2020-06-04T18:33:36.000,6.14,53.36,9.22
2020-06-04T18:48:36.000,6.11,53.18,9.23
2020-06-04T19:03:36.000,6.11,53.14,9.23
2020-06-04T19:18:36.000,6.10,53.03,9.23
2020-06-04T19:33:36.000,6.13,53.30,9.25
2020-06-04T19:48:36.000,6.19,53.89,9.27
2020-06-04T20:03:36.000,6.30,54.92,9.30
2020-06-04T20:18:36.000,6.08,52.94,9.26
2020-06-04T20:33:36.000,6.04,52.56,9.23
2020-06-04T20:48:36.000,6.03,52.40,9.22
2020-06-04T21:03:36.000,5.99,52.02,9.18
2020-06-04T21:18:36.000,5.85,50.71,9.07
2020-06-04T21:33:36.000,5.40,46.69,8.95
2020-06-04T21:48:36.000,5.25,45.28,8.90
2020-06-04T22:03:36.000,5.16,44.47,8.87
2020-06-04T22:18:36.000,5.08,43.82,8.85
2020-06-04T22:33:36.000,5.03,43.34,8.83
2020-06-04T22:48:36.000,5.02,43.23,8.83
2020-06-04T23:03:36.000,5.00,43.07,8.81
2020-06-04T23:18:36.000,4.98,42.88,8.81
2020-06-04T23:33:36.000,4.99,43.00,8.80
2020-06-04T23:48:36.000,5.03,43.32,8.83
2020-06-05T00:03:36.000,5.15,44.41,8.85
2020-06-05T00:18:36.000,5.23,45.09,8.88
2020-06-05T00:33:36.000,5.34,46.10,8.92
2020-06-05T00:48:36.000,5.49,47.44,8.98
2020-06-05T01:03:36.000,5.77,50.01,9.09
2020-06-05T01:18:36.000,5.80,50.29,9.11
2020-06-05T01:33:36.000,5.69,49.28,9.07
2020-06-05T01:48:36.000,5.73,49.65,9.09
2020-06-05T02:03:36.000,5.86,50.86,9.14
2020-06-05T02:18:36.000,6.01,52.25,9.18
2020-06-05T02:33:36.000,6.00,52.11,9.16
2020-06-05T02:48:36.000,5.98,51.87,9.13
2020-06-05T03:03:36.000,5.99,51.92,9.11
2020-06-05T03:18:36.000,5.89,51.03,9.07
2020-06-05T03:33:36.000,5.82,50.39,9.03
2020-06-05T03:48:36.000,5.74,49.69,9.00
2020-06-05T04:03:36.000,5.54,47.81,8.92
2020-06-05T04:18:36.000,5.41,46.68,8.89
2020-06-05T04:33:36.000,5.21,44.86,8.83
2020-06-05T04:48:36.000,5.15,44.32,8.81
2020-06-05T05:03:36.000,4.98,42.85,8.76
2020-06-05T05:18:36.000,4.78,41.03,8.69
2020-06-05T05:33:36.000,4.60,39.51,8.66
2020-06-05T05:48:36.000,4.54,38.92,8.66
2020-06-05T06:03:36.000,4.57,39.18,8.66
2020-06-05T06:18:36.000,4.55,39.07,8.66
2020-06-05T06:33:36.000,4.56,39.16,8.66
2020-06-05T06:48:36.000,4.60,39.53,8.69
2020-06-05T07:03:36.000,4.77,41.00,8.73
2020-06-05T07:18:36.000,5.05,43.50,8.81
2020-06-05T07:33:36.000,5.27,45.49,8.88
